timestamp,outside_temperature,room_temperature,occupancy,ac_temperature,light_on
2023-01-01 00:00:00,24.96714153011233,24.874033382792632,0,,0
2023-01-01 01:00:00,18.617356988288154,20.436918452937455,0,,0
2023-01-01 02:00:00,26.476885381006923,29.02465515702651,0,,0
2023-01-01 03:00:00,35.23029856408026,36.11254061576395,0,,0
2023-01-01 04:00:00,17.65846625276664,20.62018221327986,0,,0
2023-01-01 05:00:00,17.658630430508193,20.16525260045994,0,,0
2023-01-01 06:00:00,35.79212815507391,38.17295285091182,0,,0
2023-01-01 07:00:00,27.674347291529088,30.37234887903962,1,20.919721921072778,0
2023-01-01 08:00:00,15.305256140650478,16.946056052883822,1,21.29029853729637,0
2023-01-01 09:00:00,25.425600435859646,27.577519299616455,0,21.29029853729637,0
2023-01-01 10:00:00,15.365823071875377,17.375874644109576,1,20.53314966636552,0
2023-01-01 11:00:00,15.342702464297432,17.330153519681286,0,20.53314966636552,0
2023-01-01 12:00:00,22.419622715660342,23.747591639013265,1,20.459546033779716,0
2023-01-01 13:00:00,0.8671975534220202,1.6246654386993145,0,20.459546033779716,0
2023-01-01 14:00:00,2.750821674869673,4.413963325580198,0,20.459546033779716,0
2023-01-01 15:00:00,14.377124707590273,15.985176800396006,0,20.459546033779716,0
2023-01-01 16:00:00,9.871688796655762,11.134957809138873,0,20.459546033779716,0
2023-01-01 17:00:00,23.14247332595274,25.994527107762764,1,22.486206116656827,0
2023-01-01 18:00:00,10.91975924478789,11.747552626932277,1,20.75947140666464,0
2023-01-01 19:00:00,5.876962986647085,7.705453827755843,0,20.75947140666464,0
2023-01-01 20:00:00,34.65648768921554,37.82282740077679,0,20.75947140666464,0
2023-01-01 21:00:00,17.742236995134643,20.651366347734196,1,20.973373821988677,1
2023-01-01 22:00:00,20.67528204687924,23.891575931976522,1,23.567462793505754,1
2023-01-01 23:00:00,5.752518137865433,7.161737560491206,0,23.567462793505754,0
2023-01-02 00:00:00,14.556172754748173,17.34046088047588,0,23.567462793505754,0
2023-01-02 01:00:00,21.10922589709866,22.04625550012053,0,23.567462793505754,0
2023-01-02 02:00:00,8.490064225776973,10.214190269960433,0,23.567462793505754,0
2023-01-02 03:00:00,23.75698018345672,25.575224372676526,0,23.567462793505754,0
2023-01-02 04:00:00,13.99361310081195,15.417772888613941,0,23.567462793505754,0
2023-01-02 05:00:00,17.083062502067232,18.721248513982708,1,20.32879751862451,1
2023-01-02 06:00:00,13.982933877706031,15.48955795020868,0,20.32879751862451,0
2023-01-02 07:00:00,38.522781845089376,39.54038803398768,1,19.96392465615437,0
2023-01-02 08:00:00,19.865027752620662,22.721441258626452,1,22.63631865481977,0
2023-01-02 09:00:00,9.422890710440996,11.240440707566727,1,22.827295796564748,0
2023-01-02 10:00:00,28.22544912103189,30.426885664949175,0,22.827295796564748,0
2023-01-02 11:00:00,7.791563500289778,9.955340371482633,1,22.146208508761486,0
2023-01-02 12:00:00,22.088635950047554,24.143362375157576,0,22.146208508761486,0
2023-01-02 13:00:00,0.40329876120224384,2.4961033072586725,0,22.146208508761486,0
2023-01-02 14:00:00,6.7181395110156945,8.412722290984673,0,22.146208508761486,0
2023-01-02 15:00:00,21.968612358691235,25.3870092272061,0,22.146208508761486,0
2023-01-02 16:00:00,27.384665799954107,30.145410561589465,1,19.55154998328884,0
2023-01-02 17:00:00,21.713682811899705,23.732064844670724,1,19.284602546264896,0
2023-01-02 18:00:00,18.843517176117594,20.39646274015153,0,19.284602546264896,0
2023-01-02 19:00:00,16.988963044107113,18.870142201378034,0,19.284602546264896,0
2023-01-02 20:00:00,5.214780096325725,7.632401612697471,0,19.284602546264896,0
2023-01-02 21:00:00,12.801557916052914,16.301498008589228,0,19.284602546264896,0
2023-01-02 22:00:00,15.393612290402125,16.02056474573708,1,23.815223622093537,1
2023-01-02 23:00:00,30.571222262189156,33.230997020830934,0,23.815223622093537,0
2023-01-03 00:00:00,23.436182895684613,26.56290653246325,1,23.587278588660205,1
2023-01-03 01:00:00,2.3695984463726596,2.8828799764674278,0,23.587278588660205,0
2023-01-03 02:00:00,23.24083969394795,25.059688817216674,0,23.587278588660205,0
2023-01-03 03:00:00,16.149177195836835,17.084659222753796,0,23.587278588660205,0
2023-01-03 04:00:00,13.230779996940413,15.661309608617447,0,23.587278588660205,0
2023-01-03 05:00:00,26.11676288840868,27.758411956053127,0,23.587278588660205,0
2023-01-03 06:00:00,30.309995224959508,32.17985615807938,1,19.900651768486412,0
2023-01-03 07:00:00,29.312801191161988,30.901745383883515,1,21.106546268554343,0
2023-01-03 08:00:00,11.607824767773614,14.327988200541883,0,21.106546268554343,0
2023-01-03 09:00:00,16.907876241487855,19.136909202085995,0,21.106546268554343,0
2023-01-03 10:00:00,23.31263431403564,25.543561078075296,0,21.106546268554343,0
2023-01-03 11:00:00,29.755451271223592,31.916073096305045,0,21.106546268554343,0
2023-01-03 12:00:00,15.208257621547101,17.780748501999238,0,21.106546268554343,0
2023-01-03 13:00:00,18.143410233361827,19.881438378505504,0,21.106546268554343,0
2023-01-03 14:00:00,8.936650259939718,12.637425047480644,1,16.312112670456465,0
2023-01-03 15:00:00,8.037933759193292,8.803139007974773,1,19.207541739527617,0
2023-01-03 16:00:00,28.12525822394198,28.399339775772333,1,23.250579025084136,0
2023-01-03 17:00:00,33.56240028570823,33.753719717099656,0,23.250579025084136,0
2023-01-03 18:00:00,19.27989878419666,19.200310664904226,1,25.146272044085805,0
2023-01-03 19:00:00,30.03532897892024,32.70849879374049,0,25.146272044085805,0
2023-01-03 20:00:00,23.61636025047634,26.16772794975898,0,25.146272044085805,0
2023-01-03 21:00:00,13.548802453948756,16.75657894572435,1,22.626476498001423,1
2023-01-03 22:00:00,23.613956055084138,24.557317840378616,0,22.626476498001423,0
2023-01-03 23:00:00,35.38036566465969,38.125827119405194,0,22.626476498001423,0
2023-01-04 00:00:00,19.641739608900483,21.69856367104979,1,19.210880973347848,1
2023-01-04 01:00:00,35.64643655814006,37.81302305729592,1,22.201351006197868,1
2023-01-04 02:00:00,-6.197451040897445,-3.571828145547837,1,23.23205141749534,1
2023-01-04 03:00:00,28.21902504375224,29.462743292689794,0,23.23205141749534,0
2023-01-04 04:00:00,20.87047068238171,25.4577198177862,0,23.23205141749534,0
2023-01-04 05:00:00,17.009926495341325,20.34180679961668,1,23.874812564938992,1
2023-01-04 06:00:00,20.917607765355022,22.385901811359663,0,23.874812564938992,0
2023-01-04 07:00:00,0.12431085399107289,1.033572796267725,0,23.874812564938992,0
2023-01-04 08:00:00,17.80328112162488,19.71537695982019,0,23.874812564938992,0
2023-01-04 09:00:00,23.571125715117464,25.753384158699507,0,23.874812564938992,0
2023-01-04 10:00:00,34.77894044741516,37.84455570712347,0,23.874812564938992,0
2023-01-04 11:00:00,14.817297817263526,15.6485769056952,0,23.874812564938992,0
2023-01-04 12:00:00,11.915063971068124,14.20055091426729,0,23.874812564938992,0
2023-01-04 13:00:00,14.982429564154636,15.453414539739846,0,23.874812564938992,0
2023-01-04 14:00:00,29.15402117702074,31.59037877043186,0,23.874812564938992,0
2023-01-04 15:00:00,23.287511096596845,25.180006876138794,0,23.874812564938992,0
2023-01-04 16:00:00,14.702397962329613,18.639077724615376,1,21.83572667289191,0
2023-01-04 17:00:00,25.13267433113356,25.586671786913882,0,21.83572667289191,0
2023-01-04 18:00:00,20.970775493480403,24.341383874970507,0,21.83572667289191,0
2023-01-04 19:00:00,29.686449905328892,29.982618570162675,1,23.78669452521629,1
2023-01-04 20:00:00,12.979469061226476,13.652258786819973,0,23.78669452521629,0
2023-01-04 21:00:00,16.723378534022316,17.04628397555015,0,23.78669452521629,0
2023-01-04 22:00:00,16.078918468678424,18.329271077129476,0,23.78669452521629,0
2023-01-04 23:00:00,5.364850518678814,6.191151707925081,1,21.28890665761859,1
2023-01-05 00:00:00,22.961202770645762,23.612871265365225,1,25.019093725225265,1
2023-01-05 01:00:00,22.610552721798893,24.813320323422275,1,22.868253963081944,1
2023-01-05 02:00:00,20.051134566424608,22.502909952299298,1,21.968268163092972,1
2023-01-05 03:00:00,17.654128666248532,19.69397797039886,0,21.968268163092972,0
2023-01-05 04:00:00,5.846292579495858,7.684073430474305,0,21.968268163092972,0
2023-01-05 05:00:00,15.79354677234641,19.622456404783588,0,21.968268163092972,0
2023-01-05 06:00:00,16.572854834732304,18.718691100974276,0,21.968268163092972,0
2023-01-05 07:00:00,11.97722730778381,14.782918781706059,1,21.564769154564665,0
2023-01-05 08:00:00,18.38714288333991,20.53006500902987,0,21.564769154564665,0
2023-01-05 09:00:00,24.040508568145384,24.9426322798907,0,21.564769154564665,0
2023-01-05 10:00:00,38.8618590121053,41.41174669400731,1,24.612560951456405,0
2023-01-05 11:00:00,21.74577812831839,23.089980816848595,0,24.612560951456405,0
2023-01-05 12:00:00,22.57550390722764,24.484517769188404,0,24.612560951456405,0
2023-01-05 13:00:00,19.255540842338327,21.560943524231753,0,24.612560951456405,0
2023-01-05 14:00:00,0.8122878470095856,0.8708697801229426,0,24.612560951456405,0
2023-01-05 15:00:00,19.73486124550783,20.1253591216161,0,24.612560951456405,0
2023-01-05 16:00:00,20.602302099410263,23.511761271907826,0,24.612560951456405,0
2023-01-05 17:00:00,44.63242112485286,45.96867467825392,0,24.612560951456405,0
2023-01-05 18:00:00,18.076390352188774,19.460068363079913,1,21.19144351157584,0
2023-01-05 19:00:00,23.015473423336125,25.181911820706944,1,20.3665241362702,1
2023-01-05 20:00:00,19.652882302947567,21.2672097058257,0,20.3665241362702,0
2023-01-05 21:00:00,8.31321962380468,10.730808005447468,0,20.3665241362702,0
2023-01-05 22:00:00,31.428228145150207,33.377106356417166,1,19.126696415641508,1
2023-01-05 23:00:00,27.519330326867742,29.71793327704819,1,23.102120248431866,1
2023-01-06 00:00:00,27.91031947043047,29.208461080188215,0,23.102120248431866,0
2023-01-06 01:00:00,10.90612545205261,13.099720275333539,0,23.102120248431866,0
2023-01-06 02:00:00,34.02794310936099,37.13303219619643,1,24.385212409954633,1
2023-01-06 03:00:00,5.981489372077192,7.4137411559629935,0,24.385212409954633,0
2023-01-06 04:00:00,25.868570938002705,28.783889238274856,0,24.385212409954633,0
2023-01-06 05:00:00,41.90455625809979,43.85299593977714,0,24.385212409954633,0
2023-01-06 06:00:00,10.094636748693116,12.829118404671053,0,24.385212409954633,0
2023-01-06 07:00:00,14.33702270397228,16.46579402232539,0,24.385212409954633,0
2023-01-06 08:00:00,20.996513650876413,22.963102730778488,0,24.385212409954633,0
2023-01-06 09:00:00,14.965243458838007,17.314973140914372,1,22.463339878037452,0
2023-01-06 10:00:00,4.493365689338674,7.706963251640923,0,22.463339878037452,0
2023-01-06 11:00:00,20.685629748060272,22.921727042275347,0,22.463339878037452,0
2023-01-06 12:00:00,9.376962862738951,11.855493693647349,0,22.463339878037452,0
2023-01-06 13:00:00,24.735924306351816,26.367439392775115,1,22.889749833354244,0
2023-01-06 14:00:00,10.80575765766197,14.376644131656995,0,22.889749833354244,0
2023-01-06 15:00:00,35.499344050175395,38.13968116110507,0,22.889749833354244,0
2023-01-06 16:00:00,12.167467076637628,14.245175536662634,0,22.889749833354244,0
2023-01-06 17:00:00,16.779384837943244,18.65673116568857,1,24.034348428340312,0
2023-01-06 18:00:00,28.135172173696695,31.113080442969807,0,24.034348428340312,0
2023-01-06 19:00:00,7.691356835660448,9.08515275861519,0,24.034348428340312,0
2023-01-06 20:00:00,22.274599346041295,22.491724329769962,0,24.034348428340312,0
2023-01-06 21:00:00,33.07142754282428,35.14382714224874,1,22.06948246707805,1
2023-01-06 22:00:00,3.9251676543877245,7.115172227502068,0,22.06948246707805,0
2023-01-06 23:00:00,21.846338585323043,25.437647396507717,1,25.49411828910703,1
2023-01-07 00:00:00,22.598827942484235,24.491533999050354,1,20.93997848244007,1
2023-01-07 01:00:00,27.818228717773103,29.861816381714885,1,21.194485420187167,1
2023-01-07 02:00:00,7.6304928912191805,10.150023323735136,0,21.194485420187167,0
2023-01-07 03:00:00,6.795433869157236,8.531084450293472,1,23.250153594008147,1
2023-01-07 04:00:00,25.219415656168977,27.735821604560126,0,23.250153594008147,0
2023-01-07 05:00:00,22.96984673233186,24.88444498126359,0,23.250153594008147,0
2023-01-07 06:00:00,22.504928503458764,25.51629676064894,1,23.651904417851892,0
2023-01-07 07:00:00,23.464482094969757,26.18746260806758,0,23.651904417851892,0
2023-01-07 08:00:00,13.199752784215093,16.009980616517524,0,23.651904417851892,0
2023-01-07 09:00:00,22.322536971610035,24.117219326807948,0,23.651904417851892,0
2023-01-07 10:00:00,22.93072473298681,26.85665205348907,0,23.651904417851892,0
2023-01-07 11:00:00,12.85648581973632,15.340397762115792,0,23.651904417851892,0
2023-01-07 12:00:00,38.65774511144757,40.9050391649344,1,25.49953301176166,0
2023-01-07 13:00:00,24.738329209117875,25.977386228550905,1,18.882475493723717,0
2023-01-07 14:00:00,8.086965027973514,9.989893207824961,0,18.882475493723717,0
2023-01-07 15:00:00,26.565536086338298,28.679915847040935,0,18.882475493723717,0
2023-01-07 16:00:00,10.253183297726785,11.465506001302485,1,25.849881026374113,0
2023-01-07 17:00:00,27.87084603742452,29.578528891655434,0,25.849881026374113,0
2023-01-07 18:00:00,31.58595579007404,33.420155771971025,0,25.849881026374113,0
2023-01-07 19:00:00,11.793176816482895,13.849097477406113,0,25.849881026374113,0
2023-01-07 20:00:00,29.633761292443218,29.871054302401614,0,25.849881026374113,0
2023-01-07 21:00:00,24.12780926936498,25.992538728660715,0,25.849881026374113,0
2023-01-07 22:00:00,28.2206015999449,29.843255416864967,0,25.849881026374113,0
2023-01-07 23:00:00,38.967929826539475,40.94704567691458,0,25.849881026374113,0
2023-01-08 00:00:00,17.546118839971296,20.58139540615155,0,25.849881026374113,0
2023-01-08 01:00:00,12.462638356425105,16.51503384854631,0,25.849881026374113,0
2023-01-08 02:00:00,11.104855703744768,13.783232903389395,1,23.475869852524312,1
2023-01-08 03:00:00,11.841897150345616,12.60747497827928,1,20.710382127213034,1
2023-01-08 04:00:00,19.22898290585896,20.883575954026426,0,20.710382127213034,0
2023-01-08 05:00:00,23.411519748166437,26.00748305699753,0,20.710382127213034,0
2023-01-08 06:00:00,22.76690799330019,25.250198489729215,1,20.663133938702458,0
2023-01-08 07:00:00,28.27183249036024,31.259158225813316,0,20.663133938702458,0
2023-01-08 08:00:00,20.13001891877907,22.03266792448847,1,24.037249020067623,0
2023-01-08 09:00:00,34.53534077157317,36.171840527207664,0,24.037249020067623,0
2023-01-08 10:00:00,17.35343166762044,21.10585567153648,1,20.753639369383873,0
2023-01-08 11:00:00,47.20169166589619,49.260362269265826,0,20.753639369383873,0
